date,region_id,region_name,ntl_sum,area_km2,light_density,density_3m_smooth,lag_1,lag_3,lag_12,lag_1_safe,lag_12_safe,mom_pct,yoy_pct,mom_3m_avg,yoy_3m_avg,vol_12m,months_seen,mom_pct_z,yoy_pct_z,mom_3m_avg_z,trend_score
2023-03-01,CHI,Chicago,1541899.9069559872,11068.470347955108,139.30560036607517,150.03693999080926,153.81166387318615,131.4120499661793,169.56601755981657,153.81166387318615,169.56601755981657,-0.024541207001629307,-0.11517093961423126,0.04662903953374537,-0.20935135907103544,0.0789535951924926,15,-0.46578996789637367,-1.7228498767925478,1.0276544434611188,-0.7956310400729623
2023-04-01,CHI,Chicago,1503345.6418379543,11068.470347955108,135.8223489405378,149.84709918611125,150.03693999080926,138.65517070959882,146.78284301182575,150.03693999080926,146.78284301182575,-0.0012652937650530396,0.02087611952058067,0.027834731622607644,-0.09838351775926753,0.06806869884289153,16,-0.06182885121708287,-0.16440163957022208,0.6100459398705962,0.02125971282388335
2023-05-01,CHI,Chicago,1354782.321830213,11068.470347955108,122.40014014949304,132.50936315203535,149.84709918611125,153.81166387318615,126.6703789286944,149.84709918611125,126.6703789286944,-0.11570284729063925,0.04609589292085278,-0.04716978268577387,-0.01606630905759927,0.06422714384072255,17,-2.0479301673019763,0.12449627302525476,-1.0565503046388942,-0.7634409746057443
2023-06-01,CHI,Chicago,1344073.1189242003,11068.470347955108,121.43259878475594,126.55169595826226,132.50936315203535,150.03693999080926,123.55734927983379,132.50936315203535,123.55734927983379,-0.044960348854273254,0.024234468413909138,-0.053976163303321854,0.030402160285114197,0.06535855069083597,18,-0.8201708792096606,-0.12593103281054932,-1.2077877132203143,-0.5505743228122357
2023-07-01,CHI,Chicago,1335066.2155539095,11068.470347955108,120.61885460085838,121.48386451170245,126.55169595826226,149.84709918611125,117.91715249983298,126.55169595826226,117.91715249983298,-0.04004554350841113,0.030247609751893573,-0.06690291321777454,0.0335259903622185,0.06499107141361417,19,-0.7348728186955009,-0.057049209286055134,-1.4950193960036104,-0.5479903294523999
2023-08-01,CHI,Chicago,1305308.970790267,11068.470347955108,117.93038511698428,119.99394616753288,121.48386451170245,132.50936315203535,115.38884396086894,121.48386451170245,115.38884396086894,-0.012264331153426917,0.03990942320408064,-0.03242340783870377,0.031463833789961114,0.06471264711843998,20,-0.25272075653758685,0.05362893575206107,-0.7288866544323103,-0.19477908997170756
2023-09-01,CHI,Chicago,1320568.4021146894,11068.470347955108,119.30902469812943,119.28608813865736,119.99394616753288,126.55169595826226,114.48631667234908,119.99394616753288,114.48631667234908,-0.005899114509387206,0.041924411631172116,-0.019402996390408416,0.03736048152904878,0.06467992453990314,21,-0.1422503317126956,0.0767110602918672,-0.4395738174412103,-0.09223433285611715
2023-10-01,CHI,Chicago,1299654.7414850146,11068.470347955108,117.41954404071063,118.2196512852748,119.28608813865736,121.48386451170245,113.94995565318486,119.28608813865736,113.94995565318486,-0.008940161170705424,0.03746991920808701,-0.009034535611173183,0.03976791801444659,0.06475146346480869,22,-0.195028695023034,0.025683894334548565,-0.2091871806453182,-0.08750409746869955
2023-11-01,CHI,Chicago,1370750.5830108523,11068.470347955108,123.84282018373908,120.19046297419305,118.2196512852748,119.99394616753288,118.4389472242505,118.2196512852748,118.4389472242505,0.016670762157490318,0.014788342779054447,0.0006104954924658958,0.03139422453943786,0.06398116243887489,23,0.24945728847805645,-0.23413842764759804,0.0051248879511430305,-0.04120704969015348
2023-12-01,CHI,Chicago,1343506.7780835629,11068.470347955108,121.38143174695992,120.88126532380322,120.19046297419305,119.28608813865736,131.4120499661793,120.19046297419305,131.4120499661793,0.005747563762679684,-0.08013560891171181,0.004492721583154859,-0.009292448974856786,0.05461220753219588,24,0.05988159379196485,-1.3215126503866639,0.09138774136390054,-0.6245142987829624
2024-01-01,CHI,Chicago,1577027.005573064,11068.470347955108,142.47921853668052,129.23449015579317,120.88126532380322,118.2196512852748,138.65517070959882,120.88126532380322,138.65517070959882,0.06910272497242863,-0.06794323288192726,0.03050701696419954,-0.044430166338194875,0.05615238692855804,25,1.1594312187437048,-1.1818463683515574,0.669423975387815,-0.10920902347510428
2024-02-01,CHI,Chicago,1444683.6165686846,11068.470347955108,130.52242732308434,131.46102586890825,129.23449015579317,120.19046297419305,153.81166387318615,129.23449015579317,153.81166387318615,0.017228649336806123,-0.14531172371105378,0.03069297935730481,-0.09779685516823095,0.04422594706698675,26,0.25913960365284106,-2.0681190222111585,0.6735560496879694,-0.821606420072133
2024-03-01,CHI,Chicago,1514900.9076040683,11068.470347955108,136.8663293102597,136.62265839000818,131.46102586890825,120.88126532380322,150.03693999080926,131.46102586890825,150.03693999080926,0.03926359532784314,-0.08940652616364202,0.04186498987902596,-0.10088716091887434,0.04637391595618378,27,0.6415633263242052,-1.427712995624466,0.9217975182290217,-0.33702799626916713
2024-04-01,CHI,Chicago,1411488.6750454905,11068.470347955108,127.5233732099451,131.6373766144297,136.62265839000818,129.23449015579317,149.84709918611125,136.62265839000818,149.84709918611125,-0.036489421552223775,-0.1215220225856019,0.00666760770414183,-0.11874675748676589,0.04710386917599844,28,-0.673155154521887,-1.7956028941979245,0.13971359314623327,-1.0718052748262816
2024-05-01,CHI,Chicago,1323671.2899731398,11068.470347955108,119.58936044109176,127.99302098709883,131.6373766144297,131.46102586890825,132.50936315203535,131.6373766144297,132.50936315203535,-0.027684808988599957,-0.03408319274581878,-0.008303545070993531,-0.08167058049835423,0.034173534591232416,29,-0.5203482125566247,-0.79397234742101,-0.19294461044445715,-0.5916795595663839
2024-06-01,CHI,Chicago,1214598.3290055394,11068.470347955108,109.73497609178992,118.94923658094224,127.99302098709883,136.62265839000818,126.55169595826226,127.99302098709883,126.55169595826226,-0.07065841822006971,-0.06007394306139815,-0.04494421625363115,-0.07189305279760626,0.037708449820822575,30,-1.2661693108070105,-1.0917019659147311,-1.0070983390883226,-1.127121444017133
